Region,Arica y Parinacota,Tarapacá,Antofagasta,Atacama,Coquimbo,Valparaíso,Metropolitana,O’Higgins,Maule,Ñuble,Biobío,Araucanía,Los Ríos,Los Lagos,Aysén,Magallanes,Total,Arica y Parinacota,Tarapacá,Antofagasta,Atacama,Coquimbo,Valparaíso,Metropolitana,O’Higgins,Maule,Ñuble,Biobío,Araucanía,Los Ríos,Los Lagos,Aysén,Magallanes,Total,Arica y Parinacota,Tarapacá,Antofagasta,Atacama,Coquimbo,Valparaíso,Metropolitana,O’Higgins,Maule,Ñuble,Biobío,Araucanía,Los Ríos,Los Lagos,Aysén,Magallanes,Total,Arica y Parinacota,Tarapacá,Antofagasta,Atacama,Coquimbo,Valparaíso,Metropolitana,O'Higgins,Maule,Ñuble,Biobío,Araucania,Los Ríos,Los Lagos,Aysén,Magallanes,Total,Arica y Parinacota,Tarapacá,Antofagasta,Atacama,Coquimbo,Valparaíso,Metropolitana,O'Higgins,Maule,Ñuble,Biobío,Araucania,Los Ríos,Los Lagos,Aysén,Magallanes,Total,Arica y Parinacota,Tarapacá,Antofagasta,Atacama,Coquimbo,Valparaíso,Metropolitana,O’Higgins,Maule,Ñuble,Biobío,Araucanía,Los Ríos,Los Lagos,Aysén,Magallanes,Total,Arica y Parinacota,Tarapacá,Antofagasta,Atacama,Coquimbo,Valparaíso,Metropolitana,O'Higgins,Maule,Ñuble,Biobío,Araucania,Los Ríos,Los Lagos,Aysén,Magallanes,Total,Arica y Parinacota,Tarapacá,Antofagasta,Atacama,Coquimbo,Valparaíso,Metropolitana,O'Higgins,Maule,Ñuble,Biobío,Araucania,Los Ríos,Los Lagos,Aysén,Magallanes,Total,Arica y Parinacota,Tarapacá,Antofagasta,Atacama,Coquimbo,Valparaíso,Metropolitana,O'Higgins,Maule,Ñuble,Biobío,Araucania,Los Ríos,Los Lagos,Aysén,Magallanes,Total,Arica y Parinacota,Tarapacá,Antofagasta,Atacama,Coquimbo,Valparaíso,Metropolitana,O'Higgins,Maule,Ñuble,Biobío,Araucania,Los Ríos,Los Lagos,Aysén,Magallanes,Total
2020-04-30,279.0,198.0,546.0,43.0,76.0,559.0,9625.0,108.0,393.0,768.0,727.0,1293.0,189.0,487.0,7.0,725.0,16023.0,7.0,15.0,32.0,1.0,0.0,33.0,736.0,4.0,1.0,7.0,8.0,20.0,7.0,6.0,0.0,11.0,888.0,2.0,15.0,27.0,1.0,0.0,28.0,650.0,3.0,0.0,7.0,6.0,18.0,7.0,5.0,0.0,11.0,780.0,5.0,0.0,5.0,0.0,0.0,5.0,86.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,108.0,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,0.0,12.0,110.0,1.0,13.0,14.0,7.0,35.0,4.0,10.0,0.0,11.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,297.0,200.0,589.0,43.0,77.0,568.0,10516.0,109.0,394.0,768.0,729.0,1295.0,189.0,501.0,7.0,726.0,17008.0,18.0,2.0,43.0,0.0,1.0,9.0,891.0,1.0,1.0,0.0,2.0,2.0,0.0,14.0,0.0,1.0,985.0,13.0,0.0,37.0,0.0,0.0,4.0,812.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,882.0,5.0,2.0,6.0,0.0,1.0,5.0,79.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,103.0,,,,,,,,,,,,,,,,,,4.0,1.0,7.0,0.0,0.0,12.0,114.0,1.0,13.0,14.0,7.0,36.0,4.0,10.0,0.0,11.0,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-02,307.0,212.0,679.0,59.0,78.0,614.0,11661.0,120.0,396.0,776.0,751.0,1314.0,196.0,513.0,7.0,752.0,18435.0,10.0,12.0,90.0,16.0,1.0,46.0,1145.0,11.0,2.0,8.0,22.0,19.0,7.0,12.0,0.0,26.0,1427.0,4.0,11.0,80.0,13.0,1.0,42.0,998.0,10.0,2.0,4.0,19.0,19.0,7.0,11.0,0.0,25.0,1246.0,6.0,1.0,10.0,3.0,0.0,4.0,147.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,181.0,,,,,,,,,,,,,,,,,,4.0,1.0,7.0,0.0,0.0,13.0,122.0,3.0,13.0,16.0,7.0,36.0,4.0,10.0,0.0,11.0,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-03,308.0,272.0,740.0,67.0,88.0,638.0,12656.0,125.0,397.0,786.0,759.0,1328.0,198.0,517.0,7.0,777.0,19663.0,1.0,60.0,61.0,8.0,10.0,24.0,995.0,5.0,1.0,10.0,8.0,14.0,2.0,4.0,0.0,25.0,1228.0,1.0,54.0,45.0,8.0,5.0,23.0,912.0,4.0,1.0,7.0,7.0,14.0,2.0,4.0,0.0,25.0,1112.0,0.0,6.0,16.0,0.0,5.0,1.0,83.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,116.0,,,,,,,,,,,,,,,,,,4.0,1.0,7.0,0.0,0.0,13.0,135.0,3.0,13.0,16.0,7.0,36.0,4.0,10.0,0.0,11.0,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04,308.0,295.0,760.0,70.0,91.0,656.0,13528.0,131.0,399.0,787.0,762.0,1331.0,199.0,524.0,7.0,795.0,20643.0,0.0,23.0,20.0,3.0,3.0,18.0,872.0,6.0,2.0,1.0,3.0,3.0,1.0,7.0,0.0,18.0,980.0,0.0,16.0,14.0,2.0,1.0,18.0,790.0,6.0,2.0,0.0,3.0,1.0,1.0,5.0,0.0,17.0,876.0,0.0,7.0,6.0,1.0,2.0,0.0,82.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,104.0,,,,,,,,,,,,,,,,,,4.0,1.0,7.0,0.0,0.0,13.0,143.0,3.0,13.0,17.0,8.0,36.0,4.0,10.0,0.0,11.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05,315.0,322.0,811.0,78.0,97.0,687.0,14707.0,136.0,408.0,789.0,774.0,1352.0,199.0,525.0,7.0,809.0,22016.0,7.0,27.0,51.0,8.0,6.0,31.0,1179.0,5.0,9.0,2.0,12.0,21.0,0.0,1.0,0.0,14.0,1317.0,7.0,14.0,41.0,4.0,5.0,31.0,1157.0,5.0,7.0,2.0,11.0,19.0,0.0,1.0,0.0,13.0,1317.0,0.0,13.0,10.0,4.0,1.0,0.0,22.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,56.0,,,,,,,,,,,,,,,,,,4.0,1.0,7.0,0.0,0.0,15.0,146.0,3.0,13.0,17.0,8.0,36.0,4.0,10.0,0.0,11.0,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06,318.0,339.0,855.0,80.0,97.0,716.0,15582.0,145.0,408.0,791.0,789.0,1362.0,200.0,541.0,7.0,818.0,23048.0,3.0,17.0,44.0,2.0,0.0,29.0,875.0,9.0,0.0,2.0,15.0,10.0,1.0,16.0,0.0,9.0,1032.0,3.0,13.0,28.0,0.0,0.0,24.0,784.0,8.0,0.0,1.0,12.0,0.0,1.0,11.0,0.0,8.0,893.0,0.0,4.0,16.0,2.0,0.0,5.0,91.0,1.0,0.0,1.0,3.0,10.0,0.0,5.0,0.0,1.0,139.0,,,,,,,,,,,,,,,,,,5.0,1.0,7.0,0.0,0.0,16.0,150.0,3.0,13.0,17.0,8.0,36.0,4.0,10.0,0.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,325.0,417.0,895.0,87.0,100.0,781.0,16828.0,151.0,414.0,793.0,814.0,1385.0,202.0,545.0,8.0,836.0,24581.0,7.0,78.0,40.0,7.0,3.0,65.0,1246.0,6.0,6.0,2.0,25.0,23.0,2.0,4.0,1.0,18.0,1533.0,6.0,38.0,31.0,1.0,1.0,61.0,1149.0,6.0,6.0,1.0,18.0,7.0,2.0,0.0,1.0,15.0,1343.0,1.0,40.0,9.0,6.0,2.0,4.0,97.0,0.0,0.0,1.0,7.0,16.0,0.0,4.0,0.0,3.0,190.0,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,0.0,17.0,152.0,3.0,13.0,17.0,8.0,36.0,4.0,10.0,0.0,11.0,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,327.0,459.0,923.0,88.0,111.0,828.0,17979.0,167.0,425.0,794.0,842.0,1403.0,203.0,548.0,8.0,867.0,25972.0,2.0,42.0,28.0,1.0,11.0,47.0,1151.0,16.0,11.0,1.0,28.0,18.0,1.0,3.0,0.0,31.0,1391.0,1.0,5.0,26.0,0.0,9.0,38.0,1022.0,13.0,11.0,1.0,20.0,7.0,1.0,1.0,0.0,28.0,1183.0,1.0,37.0,2.0,1.0,2.0,9.0,129.0,3.0,0.0,0.0,8.0,11.0,0.0,2.0,0.0,3.0,208.0,,,,,,,,,,,,,,,,,,6.0,1.0,9.0,0.0,0.0,18.0,157.0,3.0,13.0,18.0,8.0,36.0,4.0,10.0,0.0,11.0,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09,337.0,485.0,947.0,117.0,129.0,878.0,18957.0,182.0,432.0,801.0,882.0,1418.0,206.0,559.0,8.0,881.0,27219.0,10.0,26.0,24.0,29.0,18.0,50.0,978.0,15.0,7.0,7.0,40.0,15.0,3.0,11.0,0.0,14.0,1247.0,8.0,25.0,19.0,20.0,12.0,43.0,789.0,13.0,6.0,5.0,31.0,15.0,1.0,7.0,0.0,10.0,1004.0,2.0,1.0,5.0,9.0,6.0,7.0,189.0,2.0,1.0,2.0,9.0,0.0,2.0,4.0,0.0,4.0,243.0,,,,,,,,,,,,,,,,,,6.0,1.0,10.0,0.0,0.0,19.0,163.0,3.0,14.0,18.0,8.0,36.0,5.0,10.0,0.0,11.0,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,340.0,520.0,978.0,124.0,135.0,933.0,20353.0,195.0,441.0,812.0,899.0,1454.0,206.0,575.0,8.0,893.0,28866.0,3.0,35.0,31.0,7.0,6.0,55.0,1396.0,13.0,9.0,11.0,17.0,36.0,0.0,16.0,0.0,12.0,1647.0,2.0,28.0,27.0,7.0,0.0,42.0,1225.0,8.0,8.0,8.0,10.0,22.0,0.0,10.0,0.0,9.0,1406.0,1.0,7.0,4.0,0.0,6.0,13.0,171.0,5.0,1.0,3.0,7.0,14.0,0.0,6.0,0.0,3.0,241.0,,,,,,,,,,,,,,,,,,6.0,1.0,10.0,0.0,1.0,20.0,166.0,3.0,14.0,18.0,8.0,37.0,5.0,10.0,0.0,13.0,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11,351.0,547.0,1014.0,133.0,140.0,970.0,21317.0,216.0,454.0,814.0,932.0,1466.0,208.0,592.0,8.0,901.0,30063.0,11.0,27.0,36.0,9.0,5.0,37.0,964.0,21.0,13.0,2.0,33.0,12.0,2.0,17.0,0.0,8.0,1197.0,10.0,18.0,32.0,5.0,5.0,29.0,827.0,13.0,9.0,1.0,12.0,2.0,1.0,8.0,0.0,3.0,975.0,1.0,9.0,4.0,4.0,0.0,8.0,137.0,8.0,4.0,1.0,21.0,10.0,1.0,9.0,0.0,5.0,222.0,,,,,,,,,,,,,,,,,,7.0,1.0,10.0,0.0,1.0,21.0,172.0,4.0,14.0,18.0,8.0,38.0,5.0,10.0,0.0,14.0,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,351.0,578.0,1109.0,134.0,148.0,1029.0,22709.0,224.0,466.0,826.0,942.0,1482.0,211.0,594.0,8.0,910.0,31721.0,0.0,31.0,95.0,1.0,8.0,59.0,1392.0,8.0,12.0,12.0,10.0,16.0,3.0,2.0,0.0,9.0,1658.0,0.0,23.0,89.0,1.0,4.0,54.0,1260.0,7.0,8.0,12.0,0.0,14.0,3.0,2.0,0.0,2.0,1479.0,0.0,8.0,6.0,0.0,4.0,5.0,132.0,1.0,4.0,0.0,10.0,2.0,0.0,0.0,0.0,7.0,179.0,,,,,,,,,,,,,,,,,,7.0,1.0,10.0,0.0,1.0,23.0,178.0,4.0,14.0,19.0,9.0,39.0,5.0,11.0,0.0,14.0,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,359.0,615.0,1216.0,139.0,153.0,1123.0,24965.0,248.0,485.0,839.0,975.0,1495.0,212.0,628.0,8.0,921.0,34381.0,8.0,37.0,107.0,5.0,5.0,94.0,2256.0,24.0,19.0,13.0,33.0,13.0,1.0,34.0,0.0,11.0,2660.0,7.0,31.0,91.0,5.0,0.0,79.0,1826.0,18.0,17.0,11.0,27.0,9.0,1.0,21.0,0.0,9.0,2152.0,1.0,6.0,16.0,0.0,5.0,15.0,430.0,6.0,2.0,2.0,6.0,4.0,0.0,13.0,0.0,2.0,508.0,,,,,,,,,,,,,,,,,,7.0,1.0,11.0,0.0,1.0,24.0,184.0,4.0,14.0,19.0,9.0,39.0,6.0,11.0,0.0,16.0,346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14,363.0,682.0,1277.0,140.0,165.0,1213.0,27216.0,295.0,519.0,849.0,995.0,1536.0,214.0,633.0,8.0,935.0,37040.0,4.0,67.0,61.0,1.0,12.0,90.0,2251.0,47.0,34.0,10.0,20.0,41.0,2.0,5.0,0.0,14.0,2659.0,4.0,51.0,48.0,0.0,3.0,69.0,1994.0,33.0,24.0,10.0,14.0,36.0,2.0,0.0,0.0,13.0,2301.0,0.0,16.0,13.0,1.0,9.0,21.0,257.0,14.0,10.0,0.0,6.0,5.0,0.0,5.0,0.0,1.0,358.0,,,,,,,,,,,,,,,,,,7.0,1.0,11.0,0.0,1.0,25.0,202.0,4.0,14.0,20.0,9.0,41.0,6.0,11.0,0.0,16.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15,368.0,779.0,1331.0,143.0,180.0,1312.0,29276.0,323.0,540.0,885.0,1036.0,1564.0,219.0,641.0,8.0,937.0,39542.0,5.0,97.0,54.0,3.0,15.0,99.0,2060.0,28.0,21.0,36.0,41.0,28.0,5.0,8.0,0.0,2.0,2502.0,5.0,75.0,38.0,2.0,5.0,66.0,1793.0,22.0,14.0,30.0,32.0,18.0,4.0,6.0,0.0,2.0,2112.0,0.0,22.0,16.0,1.0,10.0,33.0,267.0,6.0,7.0,6.0,9.0,10.0,1.0,2.0,0.0,0.0,390.0,,,,,,,,,,,,,,,,,,7.0,2.0,12.0,0.0,1.0,27.0,221.0,5.0,14.0,20.0,9.0,43.0,6.0,11.0,0.0,16.0,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16,377.0,845.0,1429.0,146.0,187.0,1365.0,30794.0,329.0,551.0,921.0,1074.0,1587.0,219.0,644.0,8.0,952.0,41428.0,9.0,66.0,98.0,3.0,7.0,53.0,1518.0,6.0,11.0,36.0,38.0,23.0,0.0,3.0,0.0,15.0,1886.0,7.0,51.0,71.0,3.0,0.0,33.0,1319.0,6.0,9.0,14.0,29.0,16.0,0.0,3.0,0.0,12.0,1573.0,2.0,15.0,27.0,0.0,7.0,20.0,199.0,0.0,2.0,22.0,9.0,7.0,0.0,0.0,0.0,3.0,313.0,,,,,,,,,,,,,,,,,,7.0,2.0,12.0,0.0,2.0,28.0,246.0,5.0,14.0,20.0,9.0,43.0,6.0,11.0,0.0,16.0,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,378.0,975.0,1505.0,149.0,194.0,1474.0,32684.0,366.0,573.0,942.0,1099.0,1606.0,220.0,647.0,8.0,961.0,43781.0,1.0,130.0,76.0,3.0,7.0,109.0,1890.0,37.0,22.0,21.0,25.0,19.0,1.0,3.0,0.0,9.0,2353.0,1.0,108.0,60.0,2.0,1.0,85.0,1671.0,22.0,17.0,14.0,19.0,13.0,1.0,2.0,0.0,8.0,2024.0,0.0,22.0,16.0,1.0,6.0,24.0,219.0,15.0,5.0,7.0,6.0,6.0,0.0,1.0,0.0,1.0,329.0,,,,,,,,,,,,,,,,,,7.0,4.0,13.0,0.0,2.0,29.0,270.0,5.0,14.0,20.0,9.0,44.0,6.0,11.0,0.0,16.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,398.0,1056.0,1589.0,157.0,212.0,1553.0,34451.0,418.0,602.0,985.0,1144.0,1639.0,224.0,652.0,8.0,971.0,46059.0,20.0,81.0,84.0,8.0,18.0,79.0,1767.0,52.0,29.0,43.0,45.0,33.0,4.0,5.0,0.0,10.0,2278.0,18.0,73.0,70.0,5.0,13.0,70.0,1596.0,33.0,23.0,37.0,40.0,28.0,3.0,1.0,0.0,8.0,2018.0,2.0,8.0,14.0,3.0,5.0,9.0,171.0,19.0,6.0,6.0,5.0,5.0,1.0,4.0,0.0,2.0,260.0,,,,,,,,,,,,,,,,,,7.0,4.0,14.0,0.0,2.0,30.0,294.0,6.0,14.0,21.0,9.0,44.0,6.0,11.0,0.0,16.0,478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,422.0,1109.0,1648.0,158.0,239.0,1639.0,37591.0,442.0,640.0,988.0,1172.0,1666.0,229.0,656.0,8.0,972.0,49579.0,24.0,53.0,59.0,1.0,27.0,86.0,3140.0,24.0,38.0,3.0,28.0,27.0,5.0,4.0,0.0,1.0,3520.0,21.0,40.0,43.0,1.0,21.0,72.0,2802.0,13.0,33.0,3.0,25.0,18.0,4.0,2.0,0.0,1.0,3099.0,3.0,13.0,16.0,0.0,6.0,14.0,338.0,11.0,5.0,0.0,3.0,9.0,1.0,2.0,0.0,0.0,421.0,,,,,,,,,,,,,,,,,,7.0,4.0,16.0,0.0,2.0,32.0,318.0,7.0,14.0,21.0,9.0,44.0,6.0,12.0,0.0,17.0,509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,424.0,1139.0,1731.0,163.0,263.0,1770.0,41179.0,455.0,680.0,1011.0,1224.0,1680.0,247.0,666.0,8.0,977.0,53617.0,2.0,30.0,83.0,5.0,24.0,131.0,3588.0,13.0,40.0,23.0,52.0,14.0,18.0,10.0,0.0,5.0,4038.0,2.0,28.0,51.0,3.0,13.0,107.0,3298.0,11.0,29.0,20.0,43.0,10.0,17.0,10.0,0.0,5.0,3647.0,0.0,2.0,32.0,2.0,11.0,24.0,290.0,2.0,11.0,3.0,9.0,4.0,1.0,0.0,0.0,0.0,391.0,,,,,,,,,,,,,,,,,,7.0,4.0,17.0,0.0,2.0,35.0,348.0,7.0,14.0,21.0,9.0,44.0,6.0,12.0,0.0,18.0,544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21,453.0,1246.0,1778.0,168.0,268.0,1887.0,44641.0,465.0,731.0,1020.0,1263.0,1715.0,258.0,693.0,8.0,987.0,57581.0,29.0,107.0,47.0,5.0,5.0,117.0,3462.0,10.0,51.0,9.0,39.0,35.0,11.0,27.0,0.0,10.0,3964.0,21.0,99.0,35.0,3.0,2.0,101.0,3126.0,8.0,44.0,8.0,32.0,25.0,10.0,14.0,0.0,10.0,3538.0,8.0,8.0,12.0,2.0,3.0,16.0,336.0,2.0,7.0,1.0,7.0,10.0,1.0,13.0,0.0,0.0,426.0,,,,,,,,,,,,,,,,,,7.0,4.0,17.0,0.0,2.0,38.0,388.0,7.0,15.0,21.0,9.0,44.0,6.0,13.0,0.0,18.0,589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22,471.0,1393.0,1841.0,175.0,281.0,2020.0,48350.0,492.0,782.0,1025.0,1311.0,1737.0,262.0,717.0,8.0,992.0,61857.0,18.0,147.0,63.0,7.0,13.0,133.0,3709.0,27.0,51.0,5.0,48.0,22.0,4.0,24.0,0.0,5.0,4276.0,15.0,121.0,55.0,3.0,10.0,120.0,3374.0,21.0,50.0,5.0,43.0,22.0,4.0,15.0,0.0,5.0,3863.0,3.0,26.0,8.0,4.0,3.0,13.0,335.0,6.0,1.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,413.0,,,,,,,,,,,,,,,,,,7.0,5.0,17.0,0.0,2.0,40.0,423.0,8.0,15.0,21.0,10.0,45.0,6.0,13.0,0.0,18.0,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,482.0,1471.0,1897.0,182.0,294.0,2116.0,51399.0,518.0,823.0,1077.0,1354.0,1774.0,274.0,727.0,8.0,997.0,65393.0,11.0,78.0,56.0,7.0,13.0,96.0,3049.0,26.0,41.0,52.0,43.0,37.0,12.0,10.0,0.0,5.0,3536.0,9.0,68.0,52.0,6.0,12.0,87.0,2812.0,20.0,37.0,45.0,39.0,30.0,10.0,5.0,0.0,5.0,3237.0,2.0,10.0,4.0,1.0,1.0,9.0,237.0,6.0,4.0,7.0,4.0,7.0,2.0,5.0,0.0,0.0,299.0,,,,,,,,,,,,,,,,,,7.0,5.0,21.0,0.0,2.0,44.0,455.0,11.0,15.0,21.0,10.0,45.0,6.0,13.0,0.0,18.0,673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-24,498.0,1564.0,1947.0,182.0,323.0,2230.0,54544.0,554.0,892.0,1102.0,1414.0,1808.0,290.0,736.0,8.0,1010.0,69102.0,16.0,93.0,50.0,0.0,29.0,114.0,3145.0,36.0,69.0,25.0,60.0,34.0,16.0,9.0,0.0,13.0,3709.0,13.0,85.0,40.0,0.0,25.0,99.0,2859.0,28.0,65.0,23.0,51.0,26.0,11.0,6.0,0.0,12.0,3343.0,3.0,8.0,10.0,0.0,4.0,15.0,286.0,8.0,4.0,2.0,9.0,8.0,5.0,3.0,0.0,1.0,366.0,,,,,,,,,,,,,,,,,,7.0,7.0,21.0,0.0,2.0,48.0,494.0,11.0,15.0,21.0,10.0,45.0,6.0,13.0,0.0,18.0,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,513.0,1630.0,2015.0,185.0,338.0,2305.0,58930.0,588.0,953.0,1139.0,1458.0,1857.0,297.0,763.0,10.0,1016.0,73997.0,15.0,66.0,68.0,3.0,15.0,75.0,4386.0,34.0,61.0,37.0,44.0,49.0,7.0,27.0,2.0,6.0,4895.0,15.0,53.0,61.0,3.0,14.0,65.0,4000.0,29.0,54.0,37.0,34.0,30.0,6.0,20.0,2.0,5.0,4428.0,0.0,13.0,7.0,0.0,1.0,10.0,386.0,5.0,7.0,0.0,10.0,19.0,1.0,7.0,0.0,1.0,467.0,,,,,,,,,,,,,,,,,,7.0,7.0,21.0,0.0,2.0,53.0,529.0,13.0,15.0,22.0,10.0,45.0,6.0,13.0,0.0,18.0,761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,522.0,1737.0,2063.0,188.0,384.0,2455.0,62285.0,654.0,1013.0,1147.0,1502.0,1883.0,304.0,781.0,12.0,1031.0,77961.0,9.0,107.0,48.0,3.0,46.0,150.0,3355.0,66.0,60.0,8.0,44.0,26.0,7.0,18.0,2.0,15.0,3964.0,8.0,97.0,44.0,2.0,37.0,133.0,3074.0,59.0,60.0,8.0,40.0,21.0,7.0,14.0,2.0,12.0,3618.0,1.0,10.0,4.0,1.0,9.0,17.0,281.0,7.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,3.0,346.0,,,,,,,,,,,,,,,,,,7.0,8.0,23.0,0.0,2.0,57.0,567.0,13.0,15.0,22.0,10.0,45.0,6.0,13.0,0.0,18.0,806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,541.0,1811.0,2137.0,197.0,455.0,2576.0,66011.0,691.0,1066.0,1174.0,1565.0,1916.0,309.0,791.0,12.0,1037.0,82289.0,19.0,74.0,74.0,9.0,71.0,121.0,3726.0,37.0,53.0,27.0,63.0,33.0,5.0,10.0,0.0,6.0,4328.0,17.0,70.0,65.0,8.0,64.0,111.0,3421.0,24.0,52.0,24.0,54.0,26.0,5.0,10.0,0.0,5.0,3956.0,2.0,4.0,9.0,1.0,7.0,10.0,305.0,13.0,1.0,3.0,9.0,7.0,0.0,0.0,0.0,1.0,372.0,,,,,,,,,,,,,,,,,,7.0,11.0,25.0,0.0,2.0,58.0,595.0,14.0,15.0,22.0,10.0,45.0,6.0,13.0,0.0,18.0,841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,562.0,1957.0,2248.0,202.0,482.0,2730.0,69915.0,705.0,1120.0,1205.0,1677.0,1954.0,318.0,814.0,14.0,1040.0,86943.0,21.0,146.0,111.0,5.0,27.0,154.0,3904.0,14.0,54.0,31.0,112.0,38.0,9.0,23.0,2.0,3.0,4654.0,18.0,119.0,98.0,4.0,24.0,123.0,3500.0,13.0,46.0,26.0,96.0,31.0,9.0,17.0,2.0,2.0,4128.0,3.0,27.0,13.0,1.0,3.0,31.0,404.0,1.0,8.0,5.0,16.0,7.0,0.0,6.0,0.0,1.0,526.0,,,,,,,,,,,,,,,,,,7.0,12.0,28.0,0.0,2.0,60.0,638.0,14.0,15.0,22.0,10.0,45.0,6.0,13.0,0.0,18.0,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
